96275,Maria Vargas,2005-04-27,75395440
65867,James Lucas,2006-02-07,31085865
43111,Sara Miranda,2005-07-01,79277207
45711,Jack Williams,2003-09-05,94271162
50275,Sharon Williams,1999-09-18,67283861
81373,Victoria Melton,2004-12-25,92566507
30561,Kelsey Wallace,2004-10-02,66326415
12016,Jennifer Nelson,2006-03-04,30484980
43249,Katie Roberts,2002-11-29,36175743
10659,Jacqueline Miller,2002-06-14,91675099
15397,Kevin Watson,2006-06-24,54521279
91303,Denise Lee,2004-02-04,85814721
66807,Amber Brennan,2000-11-01,55559394
24584,Mrs. Stephanie Taylor,2000-04-15,44749063
34059,Sarah Lee,2002-09-15,79700514
50909,Rhonda Martinez,2003-02-25,75670304
93875,Victoria Johnson,2003-07-21,53618294
51605,Larry Watkins,2004-12-20,42935634
69752,Michael Ramirez,2004-03-16,37952345
88099,Ethan Marshall,2005-01-25,72963251
65642,Corey Brown,2001-02-18,72947575
19468,Daniel Lopez,2002-09-02,37659750
27110,Sara Rogers,2005-12-31,31355526
56683,Robin Reilly,2006-11-08,69576954
69927,Craig Good,2005-05-20,23216615
67202,Christopher Wallace,2001-08-12,32691469
43400,Alyssa Bailey,2000-12-27,41108504
49199,Susan Willis,2005-04-10,41032572
66595,Frank Wallace,2001-12-23,70180123
51016,Brent Murphy,2001-08-07,47774017
90873,Mr. George Perez,2005-04-17,72294796
37724,Sean Rios,2004-08-11,99831904
16530,Vernon Savage,2001-06-01,99710707
64508,Ashley Roman,2004-09-13,46725559
51183,Mark Williams,2005-07-14,53151933
82699,John Arroyo,2002-05-14,72364697
44546,Alan Garcia,2004-05-30,85700433
12096,Rebecca Robinson,2001-01-20,51962278
13641,Yolanda Fry,2002-03-23,48456920
97291,Aaron Williams,2001-08-11,31306340
72657,David Yates,2006-11-27,23102394
22043,Ricky Carney,2006-04-25,87592560
59246,Courtney Young,2005-02-28,76048378
31027,Donna Jackson,2001-12-02,75456786
31178,Michelle Carpenter,2000-11-14,98336526
12872,Jason Cain,1999-09-20,27169009
93559,Charlotte Miller,2005-05-28,57109427
99838,Teresa Parker,2006-08-05,41044027
14584,Paul Reyes,2006-05-14,23064079
52623,Gina Sanchez,2002-12-16,35369067
89344,Dana Williams,2004-08-31,43400713
49250,Brittany Baker,1999-08-07,42486586
97183,Michael Diaz,2000-04-17,61613576
31264,Sarah Smith,2002-08-25,34714639
54701,Rodney Cooper,2003-09-04,36038123
47381,Thomas Martinez,1999-09-29,59623739
96912,Traci Williamson,2004-12-10,98956775
69907,Thomas Griffin,2004-11-25,73818020
29530,Vincent Riggs,2002-10-29,38110180
19270,Morgan Spencer,2003-05-03,51630037
51336,Jillian Brown,2006-05-17,20949383
50028,Shannon Sanchez,2002-04-23,93613500
49487,Charles Brandt,1999-10-03,78271643
92522,Jill Bonilla,2006-11-04,59699137
44811,Jasmine Thomas,2002-07-17,22299232
57762,Tina Conley,2002-03-20,44752413
60083,Cesar Lopez,2002-04-22,97682650
77378,Jo Kennedy,1999-06-03,20592183
51491,Douglas Harrison,2003-04-17,36792571
90836,Michael Hurley,2002-01-03,94972084
85407,Christopher Vasquez,2001-09-11,64363762
47580,David Pena,2001-04-22,56495190
17367,Kimberly Willis,2000-07-08,32535378
69566,Colleen Walls,2004-03-24,87579982
57284,Olivia Brewer,2004-08-28,72957570
69616,Edward Vargas,2004-05-20,25458492
37322,David Hicks,2002-01-23,33223189
17034,Melissa Weber,2004-05-28,52782473
37560,Matthew Mueller,2006-06-29,71649346
46710,Clifford Obrien,1999-05-25,57491496
71824,Maria Lawson,2000-12-23,73182467
24095,Randy Dominguez,2003-02-17,93532739
42517,Lisa Nichols,2001-01-24,42290772
14858,Kurt Page,2005-08-28,64050690
23653,Morgan Merritt,2001-06-30,94856850
61534,Jesse Cochran,2005-05-12,60255768
90921,Benjamin Hall,2005-11-15,85872637
56157,Nancy Ramos,2002-03-30,63454399
83729,Sonya Krause,2005-12-06,85317539
46987,Paul Holmes,2005-03-21,81951068
77386,Kristy Gonzalez,2002-02-19,67014246
38053,Sharon Davis,2000-10-12,86676837
20773,Cody Baker,2003-08-28,39371940
83034,Megan Flores,1999-05-20,38821607
41370,Brenda Foster,2001-09-01,33745006
37745,Terri Gray,1999-09-29,94422407
90163,Barbara Sanchez,2006-09-30,73912666
26026,Alejandro Blackwell,1999-06-15,91182665
38294,Joseph Coleman,2001-09-13,28673277
46218,Jennifer Hunt,2003-04-19,56418550
42548,James Reed,2005-07-26,58779176
83062,Alexander Maddox,2004-07-19,56596528
44374,Jessica Bautista,2004-01-19,62638940
89640,Kevin Hutchinson,2004-01-05,41797509
21820,Maurice Richardson,2004-03-23,99390187
28491,Danielle Fry,2001-06-23,98446912
75235,Kaitlyn Taylor,2003-07-20,35337134
47177,Christina Ramsey,2004-08-10,65632415
31761,Shelia Thompson,2005-08-09,71776588
39176,Leroy Phillips,2005-11-24,94873149
62201,Shelley Gordon,1999-10-18,57984701
88838,Michael Chen,2006-04-19,70273999
62977,Thomas Dixon,2005-05-07,66993979
53024,Margaret Daniels,2001-12-26,26786210
74819,Sharon King,2006-02-08,59801493
56693,Megan Jacobs,2007-02-14,96771259
37443,Meagan Coleman,2002-09-20,49166712
73255,Rachael Sparks,2004-11-11,49391122
70619,John Johnson,2005-02-12,67567931
18515,Sarah Johnson,2006-07-05,69305229
18917,Emily Moore,2001-05-27,78298608
51327,Megan Fisher,2004-03-24,75840129
19624,Kevin Martin,2003-02-13,33326833
36726,Dwayne Alexander,1999-07-16,37010611
67403,Jeffrey Newman,2005-05-10,58531976
23971,Tammy Foster,2007-02-05,35585558
71400,Sonya Walker,2002-07-14,85348703
21218,David Walsh,2004-09-03,65827509
80160,Angela White,2003-01-18,76987310
35648,Joan Jones,2001-07-03,32124707
51263,Melissa Gates,2003-09-20,53821590
96435,Kaitlyn York,2001-02-24,92063880
65956,Edgar Martin,1999-09-26,60244282
21423,Ross Stewart,2003-05-18,29005806
38841,Tracy Anderson,2000-05-29,74322453
54813,Barbara Carr,2006-03-21,94096323
55880,Paul Johnson,2005-02-04,26235521
80317,Michelle Turner,2002-11-24,49892071
54523,Mary Perry,2001-05-26,87703410
53817,Christina Williams,2006-10-20,55591852
27936,Vanessa Myers,2006-11-03,40555477
62195,Ross Stafford,2000-02-05,60140550
20295,Ryan Peterson,2005-12-24,61441805
93421,Kimberly Payne,2002-09-17,35702470
38764,Tina Thompson,2005-12-07,53071252
74275,David Harris,2002-09-16,91256040
78996,Billy Williams,2004-03-18,29527984
72120,Andrea Lambert,1999-06-21,59659138
88774,Lawrence Cook,2004-01-28,25113362
11663,Janice Rhodes,1999-08-05,26465553
48477,Jennifer Williams,2003-06-17,90957105
85882,Rebecca Lawson,2002-10-31,32690377
56631,John Tyler,2002-07-25,42010159
52448,Omar Taylor,2000-01-21,74852125
65802,Jennifer Baker,2005-08-05,70102563
53572,Jason Thompson,2006-10-27,31445138
41750,Joel Hansen,2001-05-27,34566628
60284,Heather Brown,2005-03-29,82475793
91806,Keith Barber,1999-09-05,44905805
87752,Jessica Carter,2004-01-11,76978834
67624,William Fuller,2000-05-28,74134830
32207,Adam Hodge,2004-02-03,63161544
97687,Paul Mccann,2005-08-12,89039981
13187,Hunter Price,2001-08-18,45683187
11103,Allison Bryant MD,2001-07-05,94701680
49071,Tammy Myers MD,2004-10-21,84550505
93763,Colin Johnson,1999-12-12,21674691
73350,Justin Williams,1999-06-20,33853965
62410,Deanna Bryan,2004-03-19,38962842
32499,Michael Erickson,2007-01-07,28590355
87360,James Morales,2000-09-07,97578413
13600,Billy Garza,2004-09-06,39899921
51960,Brett Estes,2006-04-12,38561766
13178,Dr. Casey Bowers,2002-06-27,34816200
60269,Maurice Brown,2003-01-07,87957717
68817,Shelby Harris,2005-11-07,39702415
12953,Leslie Heath,1999-07-15,88717740
46238,Michael Harrington,2004-03-31,41951366
80411,Mathew Mckay,2002-01-14,37102439
88346,Sara Gallagher,2002-09-02,93692052
26651,Jeremy Turner,2004-12-02,54765898
12608,Brooke Donaldson,2005-01-28,70282322
31253,Lisa Lawrence,2003-01-27,93860304
99978,Cheryl Perry,2003-11-09,60393722
40129,Charles Brooks,2003-10-19,37871688
75851,Dr. Matthew Paul DDS,2000-07-28,92170840
18310,Samantha Figueroa,2002-04-05,69692730
18366,Jennifer Smith,2002-11-09,35755652
57033,Randy Vasquez,2000-01-28,43098141
88592,John Ramos,1999-09-21,82724901
85392,Tracey Diaz,2001-08-22,90055360
38643,Melissa Collins,2005-11-01,95403164
99419,Justin Henson,2002-12-14,74553607
84491,Rebecca Oconnor,2004-08-21,98667199
80155,Brooke Simpson,2006-02-22,64786644
27141,Diana Ward,2003-03-17,87572696
63841,Robert Clark,1999-11-19,20965612
90833,Jesse Rodriguez,2003-02-01,86514676
97038,Michael White,2000-09-14,26077832
30624,Lauren Lopez,2006-09-30,28779329
30431,James Allen,2000-12-04,72912228
76890,Amber Bender,1999-06-08,56950998
61274,Nancy Turner,2005-04-01,21296250
12337,Jesse Sherman,1999-11-03,43375008
31362,Jeremy Jones,2006-05-11,43775108
28477,David Vega,2001-06-23,40515621
19619,Mrs. Karen Chavez,2001-09-28,71110254
53300,John Bennett,2002-10-26,83082295
98915,Stephanie Anderson,2001-08-31,26880172
76881,Anthony Wilson,2002-03-07,70751654
84896,Erika Munoz,2001-06-11,31592875
40975,Benjamin Rogers,2004-05-21,70211122
30736,Aaron Lamb,2003-06-09,24305118
48988,Aaron Bishop,2000-08-04,24572106
56641,Crystal Hodge,1999-08-14,40860857
24724,Eric Mejia,2006-03-24,81954282
71622,Bradley Rivera,2006-07-08,64680445
87124,Dawn Silva,1999-10-08,31697790
62902,Jason Gross,2000-08-08,30272804
36646,Alexandra Hood,2004-08-20,98487886
70779,Emily Porter,2006-07-11,41666271
11333,Jessica Sanders,2003-09-26,88733498
18834,Wendy White,2004-09-15,93856929
18728,Lauren Townsend,2003-05-31,83193166
47080,Patrick Butler,2000-04-29,31479402
63411,Miss Mary Elliott MD,2004-06-03,39623858
92657,Jesus Santiago,2004-05-22,85556005
10076,Maria Bryant MD,2003-12-26,24867261
72292,Curtis Martinez,2000-11-28,63774993
65262,Alexander Robertson,2002-01-07,55609505
26933,Monica Morton,2006-09-29,65854117
75191,Justin Fernandez,2004-02-16,58112221
36001,Jenna Smith,2000-09-23,38854155
56172,Gregory Williams,1999-08-17,22858524
35408,Samuel Brown,2002-10-06,73932527
84345,Dwayne Edwards,2002-10-27,91452997
67729,Adrian Hart,2000-03-02,92133163
42039,Roger Best,1999-06-20,50921576
39252,Michael Holmes,2003-04-01,79087973
65072,Natalie Short,2001-07-13,65403513
18577,Jennifer Villarreal,2002-03-09,25885556
89900,Dakota Smith,2003-11-22,64409150
43660,Cynthia Martinez,1999-09-28,20270421
61421,Joseph Francis MD,2003-08-07,24311639
78419,William Cruz,2001-03-20,92173930
28387,Kelly Wall,2000-02-06,34238056
89402,Michael Gonzalez,2004-09-03,28723361
55431,Tim Gomez,1999-08-20,20097051
18656,Donna Doyle,2005-12-18,75016651
98207,Tiffany Brewer,2003-03-16,20133754
45653,Zachary Mccormick,2005-01-16,42105460
25532,Kevin Williams,2005-05-06,49092380
25891,Alyssa Vazquez,2006-10-10,71895781
93558,Gary Hunter,2006-09-07,22538127
60330,Amanda Leach,2004-08-15,57587824
57093,Aaron Miller,2002-05-29,87692537
55833,Aaron Zamora,2004-10-02,68165399
84243,Chase Sherman,2004-03-14,40641802
73739,Shelley Duran,2000-06-30,36271542
60441,Bradley Mclaughlin,2005-09-18,40908543
31834,Alexander Rivera,2001-02-01,87202799
29533,John Trujillo,2002-07-23,39212480
23086,Angela Jones,2003-10-16,65804520
22356,Sharon Mercer,2005-05-01,62083720
27785,Andrea Miller,2003-11-24,48674121
55353,Michelle Pratt,2005-11-09,47167051
16897,Ashley Williams,2003-04-06,29737637
98192,Keith Carr,2006-09-30,67275232
97606,Thomas Valdez,2004-07-26,55684638
81413,Jennifer Smith,2003-10-14,54533112
11719,David Jones,2004-03-19,69743917
66169,Craig Woods,2000-06-02,97529046
11967,Lisa Gates,2007-05-14,46864872
45155,Thomas Jackson,2000-11-27,75405282
71078,Amanda Manning,2000-11-07,31807761
43919,David Hall,2003-05-12,68994253
35692,Richard Morales,2003-03-27,52362416
30043,George Kim,2000-05-07,73909976
45852,Brad Bradley,2001-07-09,33467196
48942,Renee Scott,2007-01-24,58714465
68103,Michael Freeman,2002-06-02,68417572
20583,Anthony Anderson,1999-09-12,91034579
55630,Mrs. Kathleen Roman MD,2001-07-28,47250907
51897,Michele Parsons,2006-06-12,88507585
21677,Robert Jackson,2004-06-20,76708264
96462,Alison Olson,2000-12-10,82534018
20483,Dana Malone,2006-07-29,26889506
17558,Kevin Aguilar,2004-01-15,82255837
99349,Christine Burke,2006-02-13,41656949
22439,Eric Durham,2006-10-28,74678448
48567,Eric Schultz,2006-01-14,82981196
55092,Stephanie Dickerson,2002-03-04,30876552
40914,Mr. Paul Kline II,2000-08-25,48047945
94729,Brian Lawson,2001-02-27,47118115
51237,Justin Miller,2006-08-10,32531926
36504,Julia Hamilton,2006-02-02,89449858
83132,David Schmidt,2006-05-10,41125310
29841,Heather Smith,2004-05-21,48931351
44443,Bridget Joseph,2002-02-21,91293172
31941,Jason Bridges,2001-05-22,42976908
49287,Anthony Berry,2003-07-24,30668694
15971,John Burns,2007-02-09,76473207
81771,William Knight III,1999-11-09,77490716
28604,Nicole Armstrong,2004-11-27,95787770
50436,Patrick Welch,2006-11-26,87815674
69924,Sarah Alvarez,2000-06-21,56488233
30560,Dr. Dwayne Booker,2003-09-11,54370509
59420,Lisa Smith,2004-09-21,67551954
22603,Michele Oconnell,2000-01-23,71234137
17089,Jared Wheeler,2005-11-24,27449134
69452,Jennifer Lewis,2006-06-02,61984013
61916,Kevin Carson MD,2000-02-24,68851002
32190,Matthew Holt,2000-12-10,70058243
59158,Kenneth Butler,2003-04-24,94978379
96962,Elizabeth Smith,2003-12-21,70963848
62100,Jeff Khan,2002-02-17,95760144
74419,Jeffrey Richards,2001-03-06,90796499
43681,Melissa Craig,2001-01-31,83313918
48250,Annette Torres,2005-06-21,27740015
64701,Lisa Lewis,2004-09-06,97279247
10628,Wanda Stephenson,2001-03-07,88532977
12016,Amanda Ray,2005-07-27,71352230
85672,Andrew Williams,1999-07-10,48917560
86654,Brian Scott,2006-03-15,70778729
62919,Mary Coleman,2002-11-02,86888959
47044,Nicole Soto,1999-10-26,28536778
25238,Veronica Howard,1999-09-13,54281898
62031,Patricia Cantrell,2002-09-30,70878614
16648,John Morales,1999-11-21,35048798
94822,Julie Stone,2006-07-09,95631277
35121,Matthew Hawkins,2006-09-27,25825903
60543,Linda Graves,2003-04-12,97030655
17699,Ms. Amy Nelson DVM,2004-04-16,38688739
25921,Cody Jackson,2001-01-15,33748233
94440,Stephanie Carey,2002-09-29,72245836
46803,Deborah Jordan,2000-02-04,72194768
22038,Amy Daniel,2002-03-20,59754841
74679,Karen Parsons,1999-12-29,30605301
68304,Timothy Carlson,2002-06-26,37554134
88603,George Smith,1999-12-16,34600225
30710,James Doyle,2006-12-29,68891052
13512,Michael Harvey,1999-09-08,78578983
19237,Joshua Gentry,2001-05-03,44586211
51718,Barbara Diaz,2004-03-31,85476816
25776,Brittney Johnson,2001-10-14,56417931
53186,Joshua Hancock,2006-11-02,60962416
61419,Michelle Chan,2002-02-28,39509586
69942,Loretta James,2000-07-12,90102252
70641,Mrs. Andrea Gordon,2001-09-25,98646982
74792,Janet Walker,2001-01-15,48060345
18190,Morgan Walls,2001-04-23,57376036
48422,Nicholas Whitehead,2004-05-15,51857651
49215,Linda Kramer,2001-06-25,51309923
48325,Heather Edwards,2000-10-26,84318076
77911,Eduardo Christian,2004-09-27,90748899
96525,Kevin Valdez,2000-06-29,45085393
76329,Sydney Snyder,2006-02-24,45171922
85303,Alexandra Massey,1999-11-08,59331148
92586,Anthony Ortega,2001-11-05,62954727
73872,Leslie Young,2001-01-13,20288786
56059,Jordan Carrillo,2004-10-09,67319460
73390,Cheryl Green,2002-03-28,56990564
40031,Eric Cole,2004-03-08,41130293
31590,Justin Pollard,2004-11-10,63694846
41792,Brian Johns,2000-04-16,59841922
39662,Steven Garcia,2002-07-09,31439808
80747,Donna Wilkins,2002-11-26,53433447
58839,Kelli Turner,2000-04-12,80860669
52163,Robert Farrell,2004-09-01,75520639
66984,Phyllis Gross,2002-09-29,81797838
50560,Erin Elliott,2002-02-28,46599023
29937,Holly Bennett,1999-11-24,21036039
13402,Hannah Tran,2002-08-16,22851421
91456,Mariah Mckay,1999-11-20,95935738
79908,Stephanie Morales,2000-10-18,67661084
31178,Jerry Young,2004-11-17,71691632
97346,Roberto Preston,2005-10-20,77684177
21008,Julie Stanley,1999-08-07,82923782
43398,Ashley Garcia,2004-10-12,57119460
16485,Brittany Smith,2004-07-04,95078359
92584,Nicole Lee,2006-06-05,58628374
56058,Steven Carter,2000-09-30,61686144
73896,Stacy Henry,2006-09-12,31525365
79916,Kenneth Simmons,2000-03-31,45697301
61356,Kathy Williams,2002-10-03,57373539
22950,Rebecca Parker,2004-06-29,23793095
75307,Elizabeth Davis,2000-02-07,88455704
44842,Beth Randall DVM,1999-11-04,30536962
35645,Patricia Williams,2004-08-25,83347483
85202,Anita Davis,2005-12-05,96830851
81887,Alexis Beck,2005-10-23,73468433
45544,Kenneth Jackson,2003-10-07,38210257
93901,Allison Knight,2000-03-08,80086184
87497,Nicholas Acosta,2003-07-02,48578787
30111,Katherine Phillips,2003-05-12,71304228
15248,Sandra Anthony,2002-08-20,46630687
29829,Richard Rodriguez,2005-11-12,66964452
13943,Shelby Smith,2005-05-28,55368729
52590,Bryce Coleman,2000-07-13,80601649
69465,James Mccormick,2004-01-18,77080936
14580,Debra Wilson,2003-05-16,98649531
63598,Michael Campbell,2000-03-09,27456905
91466,Nicole Alexander,2000-09-19,39659171
10435,Brian Chavez,2000-07-03,96311678
90872,Michael Young,2006-03-22,39510502
35813,Susan Reynolds,2005-01-14,49118264
27761,Rachel Cook,2004-06-25,77848871
77926,John Buchanan,2002-08-30,83355920
74396,Maria Marsh,2007-05-11,81173506
89828,Andrew Wright,2002-07-12,63578919
91768,Kimberly Frye,2001-12-04,35291201
40907,Roger Hughes,2006-05-08,77459925
84443,Richard Carter,2002-08-30,86664096
58335,Kelsey Brown,1999-11-03,81512794
23435,Brian Rodgers,2000-06-01,95325959
46817,David Martin,2006-08-25,62428782
55614,Laura Gomez,2000-02-14,58496949
10227,Sean Mercer,2005-01-03,57722312
82506,Kristen Cox,2005-11-30,85037214
61345,Matthew Burns,2000-10-21,26206599
65123,Nicole Bailey,2000-10-03,53892462
54441,Ronald Ortega,2007-02-13,34813120
57336,Mark Lawrence,2000-07-03,83445490
11437,Gloria Bryant,2005-06-16,46971636
42376,Benjamin Adams,2004-07-24,23244516
23299,Jessica Montoya,2002-06-09,91546956
72907,Jenny Price,2006-06-17,75626252
95960,Randy Perez,2004-01-17,57960644
71449,Randy Davenport,2006-09-25,65104059
54806,Joseph Jensen,2006-02-13,96084854
92197,Sara Clark,2002-03-25,86137532
49513,Carl Neal,2000-05-01,29158644
26711,Curtis Barajas,2004-02-16,94767660
18370,Jay Jones,2007-04-17,90181327
70424,Emily Mcdaniel,2000-05-30,43756736
85176,Sally Walters,2005-06-30,32480669
19941,Dylan Hall,1999-08-30,52565388
62204,Peter Perry,2002-05-31,73372758
42898,Haley Stewart,2005-08-31,39035731
52317,Christopher Ross,2000-06-28,95507695
17316,Garrett Alvarez,2004-08-23,85223683
22646,Jill Peterson,2006-11-07,92538912
69382,Tonya Avery,2006-08-22,38956449
21514,Maria Suarez,2001-01-07,80330633
98806,Keith Frazier,2001-11-14,97758370
81664,Natasha Barnes,1999-12-03,44127658
63385,Tyler Stewart,2001-04-05,24703826
49488,Diane Stone,2000-07-26,73622922
90546,Patrick Washington,2007-04-03,72314579
16949,Teresa Jackson,2004-05-29,99379399
12428,Kyle Lewis,2005-01-14,93533729
19447,Travis Bryant,2000-09-07,26073161
80935,Angelica Martinez,2000-06-28,89732156
12282,Mariah King,2003-02-09,40662474
77506,Daniel Anderson,1999-11-11,57295276
26994,Katie Cole,2001-10-04,28706875
44025,Mr. Chad Miranda MD,1999-07-27,66239002
35931,Tonya Smith,2002-08-02,62921358
65525,Logan Oneal,1999-12-13,90871135
75370,Carol Peterson,2002-04-01,56722164
80946,Lauren Holt,2001-10-12,64967288
73481,Brian Haley,2002-12-01,85243869
33944,Thomas Reed,2007-04-06,81988931
16355,Patrick Gonzales,2005-06-22,40993666
39260,Kimberly Singh,2004-01-01,29765240
46672,Ashley Hill,2006-11-06,35021373
73490,James Martinez,1999-11-10,32840385
38121,Tina Jenkins,2001-10-26,48369566
61611,Katie Patel,2000-01-20,79329800
75928,Jared Williams,2000-02-15,32835538
51685,Christina Bender,2001-07-19,45338916
32304,Diana Williamson,2005-08-26,32593370
47545,Matthew Gilbert,2002-03-03,45725815
63366,Jessica Harris,2000-06-14,54881415
84799,Elizabeth Perry,2002-03-07,71901637
94235,Joseph Taylor,2002-09-07,71619601
30276,Heather Pham,2002-11-11,58825970
52801,Marisa Pittman,2000-09-09,40840045
27085,Tiffany Myers,2001-06-30,22787934
90664,Tammy Sullivan,1999-12-28,98681087
94540,Jose Nguyen,2000-11-07,89316326
12301,Eric Clark,1999-12-14,99773423
21767,Alexandra Mitchell,2006-06-11,41525592
44056,Susan Johnson,1999-12-06,63281011
53247,Rebecca Guerra,1999-06-02,82421263
76358,Derrick Mendoza,2007-05-03,79275785
56105,Ashley Fisher,2004-05-02,61863559
14252,Eric Rice,2004-10-25,56897399
31574,Daniel Miller,2005-01-16,32009694
97132,Anna Scott,2003-05-31,67134504
34136,Kimberly Hall,2002-07-09,67718285
86182,Kevin Jenkins,2000-08-23,48709229
27367,Diane Smith,2002-06-16,30659604
90075,Rodney Jackson,2006-08-07,31780592
63098,Mark Hernandez,2002-03-06,71830874
97392,Kurt Dawson,2002-01-11,49078764
58023,Ms. Brandy Meza,2002-12-09,30871909
18982,Derrick Johnson,2001-11-10,91095404
69962,Raymond Spencer,1999-10-14,84358945
83565,Allison Evans,2006-07-26,93313180
31587,Joshua King,2005-10-15,69399530
19571,Adam Castillo,2005-08-19,96818797
76992,Cheryl Brown,2001-01-26,48648102
93892,Heidi Lin,2001-04-27,63797454
91813,Sherry Thomas,2000-01-14,25824762
38207,Melissa Roberts,1999-11-16,35532924
50725,Edward Kelly,2000-11-28,59445062
15103,Christina Becker,2002-10-25,77177283
79300,Dorothy Santana,2002-07-02,34702420
82720,Joshua Moore,2001-01-04,90551450
40961,Christine Gonzalez,2003-04-22,41164193
35969,Nicole Blair,2007-01-19,23364650
24994,Trevor Lindsey,2003-02-22,64179016
91618,Michelle Andersen,2006-03-10,54781285
80652,Erin Walker,2001-07-31,41044360
43889,Michelle Jones,2004-01-02,44949321
16132,Emily Smith,2001-02-01,95555521
82304,Brittany Mahoney,2003-08-30,35123188
86338,Samantha Clayton,2001-11-18,83084773
20362,Andrea French,2000-02-26,22748293
34466,Raymond Pierce,2005-12-01,72218019
94609,Amy Melendez,2005-10-24,35323661
27794,Ryan Bass,2005-02-08,76070203
21128,Stephen Higgins,1999-12-29,95605087
40140,Mr. Roy Maxwell,2007-01-30,27699888
10683,David Adams,2006-08-03,98614625
94567,Carlos West,2001-08-25,80459269
57005,Jenna Yates,1999-09-30,83124841
99359,Paul Smith,2003-01-02,45321839
66544,Jane Gibbs,2002-07-06,62548437
84307,Tara Jones,2005-11-01,52635704
31764,Kimberly Haney,1999-08-01,92370319
39621,Ryan Townsend,1999-11-11,68223540
68992,George Butler,2001-07-26,96556033
32236,Connor Williams,2003-12-15,34307627
11812,Timothy Stevens,2001-10-27,49967841
99893,Christopher Jimenez,1999-06-13,62753255
95094,Theresa Alvarez,2005-12-24,35698442
38177,Michael Elliott,2003-07-18,79370503
18288,Melissa Parker,2004-11-13,65239434
78834,Janet Burke,2006-05-17,60931637
53018,Rodney Ryan,2006-04-22,50727858
61197,Deborah Cummings,2000-10-21,76244712
92603,David Doyle,2007-02-04,81921402
47191,John Lutz,2007-04-25,85162198
39672,Benjamin Todd,2003-09-05,68448118
54718,Brett York,2006-06-05,45618808
19529,Brandon Thomas,2003-02-06,20144408
23614,Carmen Davis,2007-01-07,69471603
23030,Tracy Mcclure,2000-04-19,22743523
29832,Laura Walker,2005-02-05,28017468
27152,Alicia Brown,2003-10-07,45995468
16952,Terrence Thompson,2006-02-18,57503436
33362,John Vazquez,2000-10-27,31236410
50251,Madeline Greer,2006-06-03,91517802
95985,Derek Buckley,2006-10-20,49524040
54610,Benjamin Smith,2002-04-28,82963122
19561,Jesse Brady,2001-01-23,65580891
80808,Leslie Avila,2006-07-16,34560193
76675,Bruce Brown,2002-03-17,83777243
15414,Amy Trujillo,2000-10-21,68786061
27924,Tamara Reynolds,2002-12-15,66344168
41180,Jamie Banks,2005-01-16,74800072
38458,David Zuniga,2000-01-12,69258755
18615,Christopher Petersen,1999-10-08,88923739
37011,Timothy Brown,2003-01-29,98212069
47413,James Sellers,2002-03-06,25556706
20746,Makayla Gomez,2001-08-25,34082548
18089,Shannon Salazar,2005-04-23,70715160
47757,Jonathan Wilson,2004-10-18,27801673
15320,Bradley Thompson,2000-04-20,79753113
90066,Briana Hubbard,1999-11-18,97355065
28912,Barbara Delgado,2007-01-08,69729036
34137,Steven Black,2004-10-15,76991778
58109,Logan Young,2006-06-24,95972847
21801,Amanda Vance,2000-07-05,54700101
52999,Adam Mitchell,2002-02-12,93586716
86731,Mary Ashley,2001-07-04,30323448
84853,Christopher Butler,2004-10-01,61766417
56708,Eduardo Petersen,2006-03-25,91681750
71458,Nicole Mitchell,2005-12-26,28032835
36178,Cassandra Young,2004-02-17,70111328
69573,Matthew Luna,2005-08-30,56102822
70815,Diane Gentry,2003-09-25,44582093
53851,Kevin Krueger,2006-01-01,76122878
85829,Jessica Williams,2004-04-06,29168254
79848,Bryan Ward,2000-06-29,26545263
45684,Kim Lynch,2006-08-01,38884537
78229,Vanessa Tyler,2002-09-18,85310521
11062,Teresa Farmer,2003-05-25,89706565
92487,Danielle Holloway,2006-12-20,59769019
24119,Donna Porter,2005-04-12,55362346
92139,Lisa Hunter,2004-08-09,48117284
51400,Nicholas Carter,2002-08-30,38611164
86565,Alexis Murray,2005-10-09,62874922
55921,Deanna Mendez,2001-02-09,69420907
63179,George Davidson,2005-11-07,42205833
32465,Mr. Robert Brown DDS,2000-04-09,24915701
98192,Marie Williams,2001-03-29,79489537
89499,Jesse Novak,2003-02-25,88243933
79845,John Johnson,2000-01-10,20232518
74042,Michael Williams,2007-01-16,93400157
11779,Chelsea Rodriguez,2003-08-27,55880259
45607,Jennifer Simmons,2005-06-02,40995814
97584,Benjamin West,2002-06-24,28477088
76043,Justin Carter,2005-12-24,76894227
93056,Julie Guerrero,2005-09-28,89775024
46029,Steven Miller,2001-01-07,33573835
43117,Edward Contreras,2001-03-24,43070092
63741,Dawn Medina,2002-08-25,69448903
66555,Anthony Burton,2004-06-20,54034864
74684,Erin Rogers,1999-11-27,34970943
39652,Jennifer Wright,2004-05-02,82886347
13682,Rachel Mccarthy,2006-04-19,66880101
47982,Michael Welch,1999-12-12,80690175
13887,Malik Drake,2003-06-08,37648464
55370,Joseph Chandler,2005-05-30,31965960
88429,Tiffany Sandoval,2000-05-03,25092402
20099,Victoria Ingram,2004-08-13,42957023
26088,Michelle Pearson,2006-07-18,49442920
26240,James Rodriguez,2003-03-13,42933035
66063,Steven Jones,2002-12-17,44727900
85100,Kristen Crawford,2000-04-26,38235661
95389,Sharon Pace,2001-06-22,58390979
49648,Blake Hill,2006-08-09,50208528
